"Person" "Activity" "tBodyAcc-mean()-X" "tBodyAcc-mean()-Y" "tBodyAcc-mean()-Z" "tBodyAcc-std()-X" "tBodyAcc-std()-Y" "tBodyAcc-std()-Z" "tGravityAcc-mean()-X" "tGravityAcc-mean()-Y" "tGravityAcc-mean()-Z" "tGravityAcc-std()-X" "tGravityAcc-std()-Y" "tGravityAcc-std()-Z" "tBodyAccJerk-mean()-X" "tBodyAccJerk-mean()-Y" "tBodyAccJerk-mean()-Z" "tBodyAccJerk-std()-X" "tBodyAccJerk-std()-Y" "tBodyAccJerk-std()-Z" "tBodyGyro-mean()-X" "tBodyGyro-mean()-Y" "tBodyGyro-mean()-Z" "tBodyGyro-std()-X" "tBodyGyro-std()-Y" "tBodyGyro-std()-Z" "tBodyGyroJerk-mean()-X" "tBodyGyroJerk-mean()-Y" "tBodyGyroJerk-mean()-Z" "tBodyGyroJerk-std()-X" "tBodyGyroJerk-std()-Y" "tBodyGyroJerk-std()-Z" "tBodyAccMag-mean()" "tBodyAccMag-std()" "tGravityAccMag-mean()" "tGravityAccMag-std()" "tBodyAccJerkMag-mean()" "tBodyAccJerkMag-std()" "tBodyGyroMag-mean()" "tBodyGyroMag-std()" "tBodyGyroJerkMag-mean()" "tBodyGyroJerkMag-std()" "fBodyAcc-mean()-X" "fBodyAcc-mean()-Y" "fBodyAcc-mean()-Z" "fBodyAcc-std()-X" "fBodyAcc-std()-Y" "fBodyAcc-std()-Z" "fBodyAccJerk-mean()-X" "fBodyAccJerk-mean()-Y" "fBodyAccJerk-mean()-Z" "fBodyAccJerk-std()-X" "fBodyAccJerk-std()-Y" "fBodyAccJerk-std()-Z" "fBodyGyro-mean()-X" "fBodyGyro-mean()-Y" "fBodyGyro-mean()-Z" "fBodyGyro-std()-X" "fBodyGyro-std()-Y" "fBodyGyro-std()-Z" "fBodyAccMag-mean()" "fBodyAccMag-std()" "fBodyBodyAccJerkMag-mean()" "fBodyBodyAccJerkMag-std()" "fBodyBodyGyroMag-mean()" "fBodyBodyGyroMag-std()" "fBodyBodyGyroJerkMag-mean()" "fBodyBodyGyroJerkMag-std()"
"11" 11 1 0.271821892881356 -0.0166475833623729 -0.106096304033898 -0.422842071864407 -0.0522120750440678 -0.530626311355932 -0.212045870169492 0.134053215101695 -0.98110101440678 -0.966240553559322 -0.960852684067797 -0.981687906779661 -0.013364827779661 -0.428516343559322 -0.181419230254237 -0.720654731186441 -0.425331068813559 -0.110104735310169 -0.596346930847458 -0.499625287288136 -0.434178202542373 -0.612341560847458 -0.498423879661017 -0.495590221694915 -0.737993755932203 -0.551079942542373 -0.507631271355932 -0.731824821016949 -0.538487329152542 -0.586942653728814 -0.288323472033898 -0.748256244576271 -0.288323472033898 -0.748256244576271 -0.402333202033898 -0.808582724915254 -0.421801673559322 -0.829161067118644 -0.63073270559322 -0.940206832711864 -0.523093394915254 -0.33396599779661 -0.0450551842625424 -0.600408833220339 -0.580884805762712 -0.355987138983051 -0.772588807118644 -0.918607857966102 -0.94476398338983 -0.827154708983051 -0.90572855559322 -0.631664266440678 -0.80285648440678 -0.914078158135593 -0.945081141864407 -0.812416509661017 -0.891606044237288 -0.688211464237288 -0.871664354237288 -0.969315255423729 -0.856967661864407 -0.984003414237288 -0.974003733898305 -0.851371100338983 -0.864180047288136 -0.630643305423729
"12" 12 1 0.2771286656 -0.015560927606 -0.10316110632 -0.128898533096 -0.122783290008 -0.4106060626 -0.1559834498 -0.03608428788 -0.97911312 -0.9646191738 -0.9502762272 -0.9795980258 0.005025870328 -0.01350661106 -0.089404968585 -0.512276838 -0.017184706222 -0.0544317785 -0.5462634706 -0.4494013978 -0.35017028664 -0.5689720562 -0.4793778758 -0.37497120126 -0.581290691 -0.4806421996 -0.398070388 -0.601999991 -0.4771187224 -0.4028126666 -0.102204550448 -0.582867379 -0.102204550448 -0.582867379 -0.144064922688 -0.580170506 -0.35593036512 -0.7744936172 -0.5174937754 -0.880451761 -0.4521466944 0.00108813276588 -0.1010464537238 -0.3990972802 -0.4258041578 -0.4914117508 -0.38662524844 -0.7572527808 -0.81545432054 -0.61486628 -0.6421511014 -0.7225758874 -0.44443200646 -0.7500263898 -0.8025825662 -0.4631409923 -0.6007937222 -0.7919814806 -0.7760472674 -0.8900660222 -0.8503548006 -0.9348628374 -0.9438743694 -0.7878352942 -0.6984580786 -0.4164246048
"13" 13 1 0.275883130350877 -0.0185660651947368 -0.111431456192982 -0.346980394210526 0.141866689392982 -0.220503537026316 -0.283658580877193 -0.131299718666667 -0.97254492245614 -0.960899845614035 -0.948637587719298 -0.972739483859649 0.00597249011754386 -0.220910068015789 0.0565488771722807 -0.374633172105263 -0.187562283514035 0.106473769542105 -0.376059914210526 -0.290023550315789 -0.363369948070175 -0.359021123684211 -0.354383333508772 -0.405823762982456 -0.35776089977193 -0.341765824491228 -0.229087569382456 -0.383814950719298 -0.359706685315789 -0.303294527719298 -0.135643867842105 -0.617592685789474 -0.135643867842105 -0.617592685789474 -0.133205034736842 -0.605649294035088 -0.218669558421053 -0.65921967422807 -0.303508210175439 -0.744051847719298 -0.269896395250877 -0.295502779824561 0.160087240517544 -0.215003350614035 -0.448982098421053 -0.260499970068772 -0.600017030175439 -0.863915405263158 -0.939432790526316 -0.782445584561403 -0.798541383157895 -0.547197373157895 -0.612991240701754 -0.826203390175439 -0.887525794035088 -0.669517362807018 -0.738299594561403 -0.535635092789474 -0.702664214561403 -0.809421394210526 -0.806436825964912 -0.793287594561404 -0.947862084035088 -0.826309904736842 -0.741787753859649 -0.441993419824561
"14" 14 1 0.271959598644068 -0.0217785380966102 -0.106756369135593 -0.402639098135593 -0.0536126686650847 0.0518841040022034 -0.270314822881356 -0.422495268474576 -0.974816884237288 -0.954455935762712 -0.947516969830508 -0.975273528135593 0.0199723036949153 -0.454497019661017 -0.344339569152542 -0.472791088644068 -0.431161853050847 -0.288813834677966 -0.60038822220339 -0.0148392604279661 -0.12609080020339 -0.60714323779661 -0.0273485107288136 -0.218146397954237 -0.536737701694915 -0.497187687966102 -0.548553089830508 -0.546375466101695 -0.482329309152542 -0.685810413389831 -0.144404671779661 -0.635617807288136 -0.144404671779661 -0.635617807288136 -0.377293155084746 -0.80438143338983 -0.137208741864407 -0.598084108135593 -0.519895046779661 -0.890420680338983 0.0854892136933898 -0.370974096779661 -0.111559612389831 -0.0544965083220339 -0.469489171016949 -0.255129160508475 -0.910930968305085 -0.888166887627119 -0.937774083559322 -0.816145019152542 -0.877157846101695 -0.540373044067797 -0.911893110508475 -0.877891250677966 -0.92053753338983 -0.846583402881356 -0.846684128305085 -0.757728647118644 -0.9143258 -0.942053008135593 -0.452492435084746 -0.932036953050847 -0.920094352711864 -0.619180478813559 -0.790425641016949 -0.544136612881356
"15" 15 1 0.273899207962963 -0.0170809740090741 -0.107621819518519 -0.327961801111111 0.138912923691296 -0.518932634814815 -0.233918282592593 0.0757356734814815 -0.978397287962963 -0.971056501481481 -0.95805876537037 -0.978876438333333 0.000658706162574074 -0.373217585 -0.0319265467387037 -0.686268420555556 -0.361987566851852 0.0140318082055556 -0.329624620185185 -0.420865007777778 -0.48653265537037 -0.303657714259259 -0.419762592777778 -0.499211351481481 -0.702402935925926 -0.591668608148148 -0.242828577444444 -0.712286487777778 -0.593161397037037 -0.451752870555556 -0.186514650759259 -0.657713738148148 -0.186514650759259 -0.657713738148148 -0.320129322962963 -0.750976265555556 -0.243711124444444 -0.707463439814815 -0.543979500555556 -0.901956574814815 -0.537026414814815 -0.245529770296296 0.117927719824074 -0.519913204444444 -0.504848928148148 -0.289702854925926 -0.849458673888889 -0.856919026851852 -0.93033613962963 -0.765615469814815 -0.856726322407407 -0.547343160925926 -0.866035977407407 -0.83925741962963 -0.912734840555556 -0.786272988888889 -0.818992511851852 -0.647616982962963 -0.843096606851852 -0.887446559814815 -0.78677271462963 -0.981609612407407 -0.95854616537037 -0.866215049444444 -0.760331783148148 -0.477579971666667
"16" 16 1 0.276023564509804 -0.0204286929452941 -0.108804049803922 -0.404692523921569 -0.314569762352941 -0.159799790235294 -0.0668246472745098 -0.217351194313725 -0.982469595490196 -0.973784841960784 -0.961387254313726 -0.982785281568627 0.00360803282352941 -0.396223738431373 -0.425563858627451 -0.44025821745098 -0.359664220784314 -0.398484296862745 -0.654171847058823 -0.612593634117647 -0.365489530588235 -0.653443039215686 -0.625882994901961 -0.372145598431373 -0.712237752941177 -0.571264779411765 -0.664285747254902 -0.716796935686274 -0.578965850588235 -0.694347268039216 -0.258766694117647 -0.728935594313725 -0.258766694117647 -0.728935594313725 -0.363144483529412 -0.792204328627451 -0.485931932745098 -0.871107420980392 -0.671541834117647 -0.947543072745098 -0.180501317941176 -0.334805240392157 -0.303793142352941 -0.1694091312 -0.527953736078431 -0.591470949607843 -0.752229863137255 -0.910696025294118 -0.948162181176471 -0.817407627058824 -0.89394416254902 -0.804467118823529 -0.787498691568627 -0.907218328627451 -0.948698590980392 -0.792840187254902 -0.87754694254902 -0.871068215490196 -0.965516280980392 -0.964978784705882 -0.926207679607843 -0.96586644 -0.969186989215686 -0.805151770392157 -0.855861799019608 -0.536895111568627
"17" 17 1 0.272341855245902 -0.0184875403339344 -0.109792122032787 -0.31950017295082 -0.0175797885542623 -0.265824489180328 -0.179927382704918 -0.190265949622951 -0.980983351639344 -0.968613202622951 -0.956903248196721 -0.981430903770492 0.0243753334442623 -0.355492635409836 -0.0935385034 -0.534303311639344 -0.337100433278689 -0.0761196868186885 -0.47981351295082 -0.454932903934426 -0.386044435409836 -0.449731811311475 -0.463253858688525 -0.388525889016393 -0.560203489016393 -0.524422887377049 -0.44158058 -0.579712748196721 -0.53577208 -0.457387296557377 -0.151151487704918 -0.655841969016393 -0.151151487704918 -0.655841969016393 -0.301093269180328 -0.737821246557377 -0.335009836885246 -0.779280178688525 -0.517167440655738 -0.878517112131148 -0.262391594918033 -0.263163221934426 -0.0114806927918033 -0.285349370983607 -0.387853876721311 -0.314302779098361 -0.740540055901639 -0.914921848688525 -0.948023894426229 -0.759790033934426 -0.910204852459016 -0.60636049704918 -0.793980917540984 -0.909634906065574 -0.94849036295082 -0.753162093114754 -0.893911851803279 -0.710530786229508 -0.78656581442623 -0.933240249016393 -0.879198852786885 -0.89331186 -0.971553123770492 -0.830546204918033 -0.849315197868852 -0.606425595737705
"18" 18 1 0.273887758571429 -0.0178023631866071 -0.104218315464286 -0.37600552125 -0.227005874892857 -0.428348061071429 -0.254317085892857 -0.0609313415892857 -0.983010882678571 -0.975311658928571 -0.97248384875 -0.983347008035714 0.010685091 -0.368056913928571 -0.320158763392857 -0.633325860714286 -0.349511216607143 -0.255835059464286 -0.7044397775 -0.496431539642857 -0.511417204821429 -0.704731894821429 -0.510694667142857 -0.535328021607143 -0.694925789464286 -0.663259579285714 -0.539646897321429 -0.695064950357143 -0.657275080892857 -0.671132343214286 -0.287908078035714 -0.745427922142857 -0.287908078035714 -0.745427922142857 -0.379269262142857 -0.803702327321429 -0.500471147857143 -0.872410955892857 -0.636485896964286 -0.939241955357143 -0.439861578035714 -0.298336604821429 -0.247256371607143 -0.454031382857143 -0.512623368928571 -0.443865948928571 -0.81900868 -0.911306382857143 -0.945806893928571 -0.799634747857143 -0.882997340892857 -0.738377893035714 -0.83262410875 -0.902197666785714 -0.935235429285714 -0.774327586071429 -0.863326731607143 -0.802276671071429 -0.900276327678571 -0.964060678928571 -0.865085156071429 -0.968150878214286 -0.9786312875 -0.882310849642857 -0.84917037375 -0.564930967678571
"19" 19 1 0.273931172307692 -0.0191773587903846 -0.122736673192308 -0.0489049407963462 0.181801561185577 -0.13947794235 -0.2233381 -0.0898428797307692 -0.9698614625 -0.958651200384615 -0.929187930961539 -0.9705212025 -0.0327528722288462 0.110306729315577 0.0809271194038462 -0.179390497475 0.127148867766923 0.205891164625 -0.0264357957923077 -0.114406108840577 -0.104202986482692 -0.038191962675 -0.157769716382692 -0.146936631598077 -0.291594827626923 -0.213494065344231 0.0978340287115385 -0.325822822996154 -0.237196066134615 0.023172566725 0.0648173438653846 -0.413795558846154 0.0648173438653846 -0.413795558846154 0.109450990201923 -0.377741411634615 0.100045071430769 -0.348267182788462 -0.164699977592308 -0.647504545192308 -0.233872331063462 0.00417788225769231 0.174780746675 -0.136743269659615 -0.152184888761538 -0.252926764596154 -0.240154922173077 -0.686136987884615 -0.832887814615385 -0.543367447307692 -0.45715092525 -0.507230841538462 -0.276943258505769 -0.634224842692308 -0.771457285961538 -0.372647748115385 -0.36140646 -0.468599151767308 -0.505508108115385 -0.599006386723077 -0.637909392884615 -0.7727804 -0.888789596519231 -0.635324654615385 -0.582517600769231 -0.234150651096154
"20" 20 1 0.272589336470588 -0.021199992245098 -0.113539477098039 -0.208342792019608 0.489771808627451 -0.228734217372549 -0.344443913137255 -0.035130214 -0.970327266470588 -0.962003383529412 -0.953850439607843 -0.970984228431373 0.00634457223529412 -0.090645041854902 0.244310894098039 -0.387664584313725 -0.0800478773490196 0.214753450562745 -0.23294061427451 0.0858321519372549 -0.165748467372549 -0.236690562901961 0.0424715220784314 -0.265968642137255 -0.127554090666667 -0.22704432732549 -0.239331807190196 -0.208490927372549 -0.258119764729412 -0.221982026905882 0.039402280578902 -0.448435827058824 0.039402280578902 -0.448435827058824 -0.0429359302764706 -0.499901025294118 0.0686275147882353 -0.385804526411765 -0.194893253196078 -0.640837333529412 -0.26649772672549 -0.11032537048902 0.460326337647059 -0.26557044454902 -0.411906219019608 0.0947784802745098 -0.399733330392157 -0.810322313333333 -0.879093828627451 -0.68092887372549 -0.67562431254902 -0.0807118338882353 -0.436271426019608 -0.790600314901961 -0.856159948823529 -0.562277235686275 -0.627146642156863 -0.144905247137255 -0.728920361568627 -0.727374070764706 -0.464219154470588 -0.658358308823529 -0.959402468431373 -0.697627394705882 -0.633171651568627 -0.183536708827451
"21" 21 1 0.279183526730769 -0.0181610317526923 -0.104319332403846 -0.297814843538462 0.0540880509209615 -0.16868872575 -0.370984549423077 -0.220947960192308 -0.969576355384615 -0.964144520576923 -0.974939388076923 -0.9697083625 -0.0101813421307692 -0.114888873837692 -0.0347143855729423 -0.425142604807692 -0.137294745484423 0.0317277201876923 -0.432232883846154 -0.397892316730769 -0.311875599423077 -0.414843977884615 -0.439487650769231 -0.351821981153846 -0.482854309807692 -0.494927657115385 -0.248895380019231 -0.501581985769231 -0.479725037884615 -0.360640239923077 -0.123455661519231 -0.609243960576923 -0.123455661519231 -0.609243960576923 -0.148138991523077 -0.602383081538462 -0.284775644807692 -0.734127865961538 -0.426930725 -0.830831417884615 -0.164961027194231 -0.246460634461538 0.0483697561626923 -0.249525455096154 -0.389163348461538 -0.267365168038462 -0.406518345557692 -0.83762344 -0.924928893461539 -0.748824922692308 -0.711943595384615 -0.575035964038462 -0.436670916730769 -0.810837960961538 -0.878213107115385 -0.577625215 -0.658377885192308 -0.646987144423077 -0.665602013461538 -0.855886729038462 -0.853391781538462 -0.870139421346154 -0.9013905975 -0.773789341730769 -0.746590151346154 -0.473580900192308
"22" 22 1 0.27886459 -0.0167213607957174 -0.107112510934783 -0.00865921919565217 0.100384246321739 -0.213351968804348 -0.259644937173913 0.0233780056086957 -0.969643448043478 -0.963639340217391 -0.955147847391304 -0.970375481304348 0.00443691445434783 0.0358787094391304 0.225542290191304 -0.313155902608696 0.05745938645 0.156717164913043 -0.318537865869565 -0.486322106521739 -0.151439515130435 -0.297495817391304 -0.496324404782609 -0.185727011304348 -0.651875468913043 -0.234278150891304 -0.263412915652174 -0.662884504130435 -0.24584815326087 -0.223362281786957 0.0722419121669565 -0.42528917173913 0.0722419121669565 -0.42528917173913 0.02291996735 -0.428426866956522 -0.210608043717391 -0.684332802826087 -0.461999528913043 -0.854710619130435 -0.253643608304348 -0.0571872394826087 0.0378968767 -0.26638280826087 0.02905690005 -0.17682385036087 -0.403389345043478 -0.701277257608696 -0.874333977173913 -0.509356125217391 -0.394346694767391 -0.567901375 -0.351006542130435 -0.629640862173913 -0.741212984347826 -0.509222551086956 -0.278021844265217 -0.642843469782609 -0.594937453695652 -0.751307910652174 -0.860316453043478 -0.968676669130435 -0.907772142391304 -0.673833581956522 -0.641891445869565 -0.308779834304348
"23" 23 1 0.273211884237288 -0.0183618711932203 -0.113382994084746 -0.313521773389831 -0.119020586510678 0.164220685383051 -0.16176137 -0.160763360338983 -0.977230903898305 -0.966550706949153 -0.932981341864407 -0.977893263050847 -0.00190810641525424 -0.229328122305085 -0.0805017337711864 -0.0293115056033898 -0.17784507821661 -0.124825835355932 -0.494322648644068 0.25945722920339 -0.209634887972881 -0.498737163220339 0.115400465010169 -0.251211193437288 0.295945926186441 -0.374456768135593 -0.368592663050847 0.169291038308136 -0.371999466949153 -0.461582579152542 -0.0988770198220339 -0.57459498440678 -0.0988770198220339 -0.57459498440678 -0.0670819655881356 -0.53192142440678 -0.0120968259523729 -0.399624690271186 0.0115305410508475 -0.362398479001695 0.1161434407 -0.229699171033898 -0.0725154767066102 0.184839960467797 -0.449569835254237 -0.563609968644068 -0.449791157731356 -0.855980181864407 -0.90288980440678 -0.757944419661017 -0.836313531186441 -0.735350729152542 -0.549951675084746 -0.848041391016949 -0.883180690508475 -0.661867174745763 -0.809635948983051 -0.749345311186441 -0.721357960338983 -0.872670133220339 -0.612331425254237 0.0441841091 -0.901944905762712 -0.711117650847458 -0.679456329152542 -0.283985684864407
"24" 24 1 0.276980816034483 -0.0225446400534483 -0.110595952913793 -0.47076236637931 -0.154127498163793 -0.288840016206897 -0.115116241810345 -0.140910029827586 -0.983132400344828 -0.962578844310345 -0.962822966551724 -0.98381582137931 -0.0116401387758621 -0.485863255344828 -0.302220161206897 -0.491189466034483 -0.477306091551724 -0.306045233103448 -0.580597373275862 -0.487166280172414 -0.396154003275862 -0.574477262586207 -0.513338713103448 -0.417126735689655 -0.514246569655172 -0.557968202931034 -0.491468802068966 -0.525067158275862 -0.547313036896552 -0.461401835172414 -0.299983613965517 -0.755346922413793 -0.299983613965517 -0.755346922413793 -0.399722201034483 -0.810387937586207 -0.403064156896552 -0.820721686206897 -0.507824745862069 -0.877829796724138 -0.314646918448276 -0.461519955 -0.150972465396552 -0.274614160689655 -0.476224407413793 -0.420770337758621 -0.824622822758621 -0.934328404137931 -0.961418229310345 -0.855646347931034 -0.903398662413793 -0.676057714655172 -0.841328089482759 -0.924728404137931 -0.952247566551724 -0.858494007068966 -0.881319928448276 -0.740448930172414 -0.842751809655172 -0.922127595172414 -0.911898167931035 -0.87154160637931 -0.96649540862069 -0.83207152362069 -0.860704657758621 -0.55336196137931
"25" 25 1 0.278992759054054 -0.0186477624716216 -0.108737636297297 -0.596007443513514 -0.161852411581081 -0.437133403243243 -0.127315870743243 0.188416273486486 -0.979499263243243 -0.965093441081081 -0.944995731216216 -0.980246762972973 -0.00335098680675676 -0.607620931621622 -0.382619718513514 -0.675601403648649 -0.608402460810811 -0.324534227972973 -0.401158753783784 -0.604032097432432 -0.562775245405405 -0.390252084324324 -0.60415424527027 -0.577954657162162 -0.799635384189189 -0.659576163108108 -0.474184251081081 -0.80756681472973 -0.661325520675676 -0.61062045972973 -0.40528943 -0.82280343027027 -0.40528943 -0.82280343027027 -0.538291424594595 -0.885686228243243 -0.394362401351351 -0.807088938378378 -0.678466069054054 -0.952310525810811 -0.430624587162162 -0.579222254324324 -0.165169426027027 -0.450953300945946 -0.618516013513513 -0.392365720405405 -0.892856560540541 -0.957006708783784 -0.979197429864865 -0.915130911351351 -0.944512380810811 -0.681466487027027 -0.902596766756757 -0.948652642432432 -0.97047412472973 -0.916580196621622 -0.929811925 -0.776374446351351 -0.941420210135135 -0.960611185945946 -0.911822764189189 -0.98778046472973 -0.985724800675676 -0.909755633648649 -0.901516042027027 -0.709630238243243
"26" 26 1 0.279264443728814 -0.0154259586949153 -0.108927011474576 -0.340185527559322 -0.136351391645763 -0.333486502542373 -0.133922185084746 0.108738699508475 -0.980055651016949 -0.969040314237288 -0.966231561694915 -0.980572011186441 -0.00618305784355932 -0.328452881355932 -0.261863589338983 -0.397483516101695 -0.332108794067797 -0.234919191625424 -0.492885711355932 -0.57573544779661 -0.354549059491525 -0.492289353050847 -0.604316595254237 -0.344384592881356 -0.587000110847458 -0.485543001525424 -0.381067022542373 -0.59497999220339 -0.512208407118644 -0.508531956949153 -0.223399171830508 -0.697261162542373 -0.223399171830508 -0.697261162542373 -0.290758024915254 -0.731992439152542 -0.392092024067797 -0.812080557288136 -0.51239882559322 -0.887747476440678 -0.384445322372881 -0.272799348559322 -0.102906260372881 -0.303962568474576 -0.459298195932203 -0.487259066610169 -0.737435942881356 -0.85722129559322 -0.907026027288136 -0.773034344067797 -0.85155876338983 -0.666741088305085 -0.779207879830508 -0.845051605254237 -0.90370776779661 -0.752306022711864 -0.822495715762712 -0.73134160559322 -0.85584691779661 -0.893067618813559 -0.932507853220339 -0.926417606101695 -0.94003586 -0.809204031355932 -0.827052041864407 -0.557997323559322
"27" 27 1 0.276849485438596 -0.0166478783221912 -0.112822289263158 -0.348475560526316 -0.187301214964912 -0.297318273508772 -0.187497034561404 -0.126210937305263 -0.979866136842105 -0.973792999824561 -0.956593490526316 -0.980459542105263 -0.020752327245614 -0.316184021578947 -0.104090459225439 -0.401188539824561 -0.312053706315789 -0.041960219425614 -0.606860248596491 -0.529865057894737 -0.250120409298246 -0.600816296491228 -0.582367248070175 -0.291690993859649 -0.634105502807017 -0.426346962631579 -0.506960409473684 -0.646648892280702 -0.434639573333333 -0.55203693 -0.238853875263158 -0.708218349824561 -0.238853875263158 -0.708218349824561 -0.230500549298246 -0.697190324035088 -0.396638753684211 -0.806695385263158 -0.562587199473684 -0.904658059824561 -0.345515217192982 -0.262293751175439 -0.144669551298246 -0.289316868070175 -0.534022698947368 -0.59759964122807 -0.789756081754386 -0.849495494210526 -0.907472019824561 -0.783149547719298 -0.846966200526316 -0.785686497192982 -0.805008084210526 -0.837571284912281 -0.893649255087719 -0.747322411403509 -0.812258858947368 -0.824623148421053 -0.880846908245614 -0.89790797368421 -0.884641235614035 -0.957731264210526 -0.961636032807018 -0.736779838245614 -0.819392709649123 -0.503950879824561
"28" 28 1 0.281228223888889 -0.0156759722981481 -0.103714705396296 -0.293003522222222 -0.117886186425926 -0.300928395925926 -0.229316151481481 -0.125912861222222 -0.976693902592593 -0.968780859814815 -0.944225031851852 -0.977473123518519 -0.00762915201666667 -0.335700184259259 -0.220123120851852 -0.537470471666667 -0.292979048703704 -0.165000762888889 -0.503798624074074 -0.497684006666667 -0.242601384618519 -0.529187602777778 -0.515413293703704 -0.241627456196296 -0.639018554444444 -0.440927899259259 -0.403929948888889 -0.661959186481481 -0.455828401851852 -0.38944629462963 -0.1806660203 -0.664689749444444 -0.1806660203 -0.664689749444444 -0.299223359444444 -0.757731681666667 -0.310775945814815 -0.751586515 -0.546248758518519 -0.894392659444444 -0.326046195925926 -0.210191983166667 -0.0570514602159259 -0.292329930925926 -0.457378417407407 -0.529648663888889 -0.781035822592593 -0.866591865925926 -0.912195951296296 -0.741288289814815 -0.837634341111111 -0.761333148888889 -0.80770781962963 -0.87715164537037 -0.920892111481481 -0.756799829074074 -0.826692140740741 -0.831552007037037 -0.863277958333333 -0.892283708333333 -0.875064372777778 -0.947938305185185 -0.932478131481482 -0.722524032222222 -0.808903067037037 -0.5026305
"29" 29 1 0.271999916792453 -0.0162915600588679 -0.106632427301887 -0.174337940226415 -0.0917540612869811 -0.242828038264151 -0.127318078679245 0.0955792142264151 -0.978253538867925 -0.975272848113208 -0.945981437169811 -0.979111095660377 0.00941547304716981 -0.22143354279434 -0.087174644469434 -0.461758009811321 -0.243143452358491 -0.101243694811321 -0.598868670943396 -0.181802636566038 -0.430232441132075 -0.617699200188679 -0.198885342320755 -0.475313893584906 -0.587944298490566 -0.504130088679245 -0.389593667169811 -0.582715492830189 -0.509910781132075 -0.465184566226415 -0.0955213393716981 -0.583547541698113 -0.0955213393716981 -0.583547541698113 -0.240231677415094 -0.670530856415094 -0.28057326754717 -0.724347418113208 -0.506242118113208 -0.88716572490566 -0.283348100981132 -0.10295775770566 -0.135643942037736 -0.27949706590566 -0.410890766792453 -0.419408339245283 -0.691548069811321 -0.759832819622641 -0.836376107358491 -0.656076815471698 -0.66242811509434 -0.679980522075472 -0.692933690566038 -0.744822140377358 -0.838468498490566 -0.715114465849057 -0.609342722264151 -0.758789210188679 -0.84527327490566 -0.744777614528302 -0.612949654339623 -0.971605621320755 -0.948416457735849 -0.847722308867925 -0.72112277490566 -0.523368156037736
"30" 30 1 0.276406758 -0.0175880385730769 -0.0986247068969231 -0.346394275230769 -0.173550021692308 -0.120476783907692 -0.157673823846154 -0.00392556384476923 -0.979752466923077 -0.970176562153846 -0.943958420615385 -0.980405285692308 -0.00739534236 -0.374400941384615 -0.270709274446154 -0.521351855076923 -0.392931455538462 -0.19207498406 -0.387920593846154 0.00600277892 -0.182569652430769 -0.386554454769231 0.0237658792 -0.235557461769231 -0.497621802307692 -0.476208796153846 -0.443657068461538 -0.519108226615385 -0.476175092461538 -0.539008885692308 -0.195140032969231 -0.670533318615385 -0.195140032969231 -0.670533318615385 -0.352111713846154 -0.776784154153846 -0.0229640797463077 -0.519670514 -0.472068729846154 -0.864101425076923 -0.0931447617846154 -0.304920045092308 -0.184169554261538 -0.238810773046154 -0.421381416769231 -0.449265612 -0.819543256923077 -0.880571705384615 -0.928579761076923 -0.781673259692308 -0.798837066615385 -0.706357004615385 -0.814128482461538 -0.867329051230769 -0.916603751230769 -0.806355255538462 -0.765942333538462 -0.795586542615385 -0.859721327384615 -0.934179627384615 -0.427147462769231 -0.933288460615385 -0.936153232307692 -0.671855129538461 -0.788081790615385 -0.539147454
"31" 1 2 0.255461689622641 -0.0239531492643396 -0.0973020020943396 -0.35470802509434 -0.00232026501698113 -0.0194792388471698 -0.362153364339623 -0.075402939754717 -0.956367027924528 -0.952849233207547 -0.912379410377358 -0.958245005283019 -0.0455625449113208 -0.446843887735849 -0.378274426037736 -0.706593530943396 -0.428955456603774 -0.33899924245283 -0.544871104528302 0.00410518379811321 -0.50716867490566 -0.550783629245283 -0.0172082190337736 -0.530972346415094 -0.601696656226415 -0.606332002264151 -0.604335497735849 -0.604872258113208 -0.612137216792453 -0.624061279811321 -0.129927630735849 -0.620095566226415 -0.129927630735849 -0.620095566226415 -0.466503446226415 -0.849411234339623 -0.126735589969811 -0.572385900188679 -0.59488286509434 -0.919229713207547 0.0859565543849057 -0.344288335471698 -0.130576928407547 -0.263666692396226 -0.361913121698113 -0.043355024554717 -0.789894094528302 -0.929068253396226 -0.946906186415094 -0.785268259433962 -0.889633877169811 -0.403319593584906 -0.811496217735849 -0.929559813396226 -0.952473396037736 -0.828920653962264 -0.884895648301887 -0.587025707924528 -0.935560801132076 -0.957930949245283 -0.429201825471698 -0.928497336037736 -0.979662087169811 -0.882731072264151 -0.765874384339623 -0.49134479
